name,slug,optionValue,variantSku,description,variantPrice,variantTaxCategory,variantStockOnHand,variantTrackInventory,assets,channelCode,category,subcategory,brand
"Unica Agro, Moringa Herbal Brew Tea","unica-agro,-moringa-herbal-brew-tea",Packof12,UNI1625,"<p>Unica Agro Brew Moringa based flavored herbal brews, rich in taste and healthy with uncompromising quality.</p><ul><li>Moringa is a Miracle Tree that has recently gained popularity both as a superfood and as healthy herb.</li><li>Its Anti-inflamatories</li><li>Antioxidants and Omega Fatty Acids.</li><li>Ammino Acids ""All 9 Essential Amino Acids""</li></ul><p><br></p>",515,GST12,0,TRUE,unica-agro-moringa-herbal-brew-tea-pack-of-12.jpg,stalks-n-spice,Beverages,Tea,
Urbani Urbani Olive Oil Infused With White Truffles Arom-250ml,urbani-urbani-olive-oil-infused-with-white-truffles-arom-250ml,250ml,URB1626,"<ul><li><span class=""a-list-item"">This Oil Has Intense Aroma Of White Truffle</span></li><li><span class=""a-list-item"">This Oil Can Enhance The Taste Of A Dish Made Of Rice,Meats,Salads, Pasta And Many More.</span></li><li><span class=""a-list-item"">This Oil Is Made Of Piedmont White Truffle .</span></li><li><span class=""a-list-item"">Very Useful In Diet Food. It Is Gluten Free.</span></li><li><span class=""a-list-item"">Country of Oring: Italy</span></li></ul>","2,297.00",GST5,0,TRUE,urbani-urbani-olive-oil-infused-with-white-truffles-arom-250ml.jpg,stalks-n-spice,Oils & Ghee,Olive & Almond Oil,
Uttam White Sugar Sachets,uttam-white-sugar-sachets,200pieces,UTT1627,"<p><span></span></p><p>Uttam White sugar sachets one time usable sachets. Enjoy the convenience of adding your favorite sweetener to your tea , coffee</p><ul><li><span class=""a-list-item"">Sourced from the finest sugarcane and manufactured in the most advanced sugar plant.</span></li><li><span class=""a-list-item"">Its one time use.</span></li></ul>",0,GST5,0,TRUE,uttam-white-sugar-sachets-5-gm-200-pieces.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
Vallejo Olive Oil,vallejo-olive-oil,1L,VAL1628,"<p>Vallejo extra virgin olive oil is a coupage blend of peppery picual with sweet, fruity hojiblanca. The oil is very stable when heated.</p><ul><li> Vallejo oil is perfect for frying, sautÃ©ing and baking.</li><li>High in oleic acid</li></ul><p><span></span></p>",0,GST12,0,TRUE,vallejo-olive-oil-1ltr.jpg,stalks-n-spice,Oils & Ghee,Olive & Almond Oil,
Van Houten 46.5% Dark Couverture,van-houten-46.5%-dark-couverture,1kg,VAN1629,"<p>Van Houten 46.5% Dark Couverture is well-rounded couverture chocolate 
with a perfect balance between bitterness and sweetness. It has an 
intense cocoa character with long-lasting taste from the house of Barry 
Callebaut</p>",485,GST12,0,TRUE,van-houten-46.5-dark-couverture-1-kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Cocoa Powder & Hot Chocolate,
Van Houten Cocoa Powder,van-houten-cocoa-powder,1kg,VAN1630,"<ul><li> Hershey's Cocoa is 100 percent Natural Unsweetened

</li><li> Enjoy delicious treats from heavenly desserts to fabulous frosting

</li><li> Rich in anti oxidants and dietary fibre

</li><li> Enjoy the rich taste of cocoa with this perfect partner for your baking ideas

</li><li> Country of origin: India

</li></ul>",510,GST5,0,TRUE,van-houten-cocoa-powder-1kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Cocoa Powder & Hot Chocolate,
Van leer Dark Compound,van-leer-dark-compound,500gm,VAN1631,"<p>Van leer dark compound is ideal for decorations, garnishes, coverings, shavings and mouldings.</p>",160,GST5,0,TRUE,van-leer-dark-compound-500-gm.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Choco Chips & Compound,
Van leer Milk Compound,van-leer-milk-compound,500gm,VAN1632,"<p>Van leer milk compound is ideal for decorations, garnishes, coverings, shavings and mouldings.</p>",193,GST5,0,TRUE,van-leer-milk-compound-500-gm.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits","Almond, Coconut & Soy Milk",
Van leer White Compound,van-leer-white-compound,500gm,VAN1633,"<p> Van leer White Confection need not require any  tempering . Simply melt at 45ÂºC (in a microwave or a double boiler) and use in your preparation. If used for coating, apply the melted confection directly and let it cool â€“ the shine is perfect.</p><ul><li>Contains Soy, manufactured on equipment that also processes milk containing products.</li><li>It is manufactured in Pune, India.</li><li> Store in a cool, dry, hygienic place away from direct sunlight and strong odours.<span class=""redactor-invisible-space""><br></span></li></ul>",293,GST5,0,TRUE,van-leer-white-compound-500-gm.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Choco Chips & Compound,
Van Milk Compound,van-milk-compound,1kg,VAN1634,"<h1>About this item</h1><ul><li><span class=""a-list-item"">Tempering not required</span></li><li><span class=""a-list-item"">Rich milky taste. Smooth melt-in-mouth and creamy mouthfeel with slight caramelic note</span></li><li><span class=""a-list-item"">Excellent workability</span></li><li><span class=""a-list-item"">Multi-application use.</span></li><li><span class=""a-list-item"">Excellent for bakery products</span></li></ul>",193,GST5,0,TRUE,van-milk-compound-1-kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Choco Chips & Compound,
VanHouten Dark Bakestable Chips 500g,vanhouten-dark-bakestable-chips-500g,500gm,VAN1635,"<ul><li><span class=""a-list-item"">Professional quality European heritage for superior taste & colour.</span></li><li><span class=""a-list-item"">Make indulgent bakes with the all new Dark Bakestable Chips.</span></li><li><span class=""a-list-item"">Resistant to baking temperatures and is suitable for all bakery applications.</span></li><li><span class=""a-list-item"">Available in a resealable packaging of 500g. Use as required and store the remaining!</span></li><li><span class=""a-list-item"">Made with high-quality ingredients for a superior taste experience.</span></li><li><span class=""a-list-item"">Shelf life: 12 months</span></li></ul>",140,GST12,0,TRUE,vanhouten-dark-bakestable-chips-500g.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Choco Chips & Compound,
Veeba Eggless Mayonnaise (Chefâ€™s Choice) 1kg,veeba-eggless-mayonnaise-(chefâ€™s-choice)-1kg,Default,VEE1636,"<ul><li><span class=""a-list-item"">Excellent quality and mouth-watering taste</span></li><li><span class=""a-list-item"">True taste of India</span></li><li><span class=""a-list-item"">Made from the best quality ingredients</span></li><li><span class=""a-list-item"">Tasty & Deliocious</span></li><li><span class=""a-list-item"">Highest quality basic ingredients and progressive techniques.</span></li></ul><ul><li></li></ul>",173,GST5,0,TRUE,veeba-eggless-mayonnaise-choice-1kg.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food",Spreads,
Vijayalakshmi Jasmine Satake Sorted Sona Masoori Steam Rice,vijayalakshmi-jasmine-satake-sorted-sona-masoori-steam-rice,25kg,VIJ1637,<p>Processing Type: Steam<br></p>,"1,125.00",GST5,0,TRUE,vijayalakshmi-jasmine-satake-sorted-sona-masoori-steam-rice-25kg.jpg,stalks-n-spice,Beverages,Tea,
Vivek Agro Chakki Atta,vivek-agro-chakki-atta,50kg,VIV1638,"<p>Whole wheat Flour or Atta is a powder made by grinding a whole Wheat and it contains some of the healthiest fats, carbohydrates and proteins, which are essential in lowering the risk of developing metabolic syndromes.</p><ul><li>Used to prepare chapatis, rotis, breads and many more.</li></ul><p><span></span></p>","1,630.00",GST0,0,TRUE,vivek-agro-chakki-atta-50kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Vivek Agro Ice Maida,vivek-agro-ice-maida,50kg,VIV1639,"<p>Ice Premium Maida is Maida, a white flour, made from wheat. Finely 
milled without any bran, refined, and bleached, it closely resembles 
cake flour. Orange Premium Maida is used extensively for making fast 
foods, baked goods such as pastries, bread, several varieties of sweets,
 and traditional flatbreads.</p>","1,850.00",GST0,0,TRUE,vivek-agro-ice-maida-50kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Vivek Agro Ice Maida,vivek-agro-ice-maida,50kg,VIV1640,"<p>ITC High Standard Horeca Maida is a white flour, made from wheat. Finely 
milled without any bran, refined, and bleached, it closely resembles 
cake flour. Orange Premium Maida is used extensively for making fast 
foods, baked goods such as pastries, bread, several varieties of sweets,
 and traditional flatbreads.</p>","1,815.00",GST0,0,TRUE,vivek-agro-ice-maida-50kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Voila Extra Virgin Olive Oil,voila-extra-virgin-olive-oil,1L,VOI1641,"<ul><li><span class=""a-list-item"">VOIlA Extra Virgin Olive Oil is obtained by strict processing of olives (with temperature being maintained below 27 deg C while making olive paste) through cold extraction process which ensures it's great flavor and nice aroma, with all it's health benefits intact</span></li><li><span class=""a-list-item"">First cold press. This extra virgin olive oil is the quintessential everyday oil which is well balanced between fruit and spice. Perfect for roasting baking dressing and marinades.</span></li><li><span class=""a-list-item"">Free from argemone oil. Maximum Shelf life 24 Months</span></li><li><span class=""a-list-item"">Well suited for use on salad dressings, dips, marinades, hummus and chutneys</span></li></ul>",750,GST5,0,TRUE,voila-extra-virgin-olive-oil-1l.jpg,stalks-n-spice,Oils & Ghee,Olive & Almond Oil,
Voila Gochujang Hot Pepper Paste,voila-gochujang-hot-pepper-paste,500gm,VOI1642,"<p>Voila Korean Red Chilli Paste, Gochujang add some tangy heat to your Japanese dishes! Gochujang Seasoning Paste<br></p><p>from Shanghi adds savory, sweet spiciness to meat dishes, salads, and </p><p>soups. Also tastes great on noodle dishes.</p><ul><li> looking for that perfect blend of sweetness and spice, a spoon of Gochujang makes everything nice!</li><li>Storage: Keep in a cool and dry place, away from direct sunlight, heat, moisture, and strong odour.</li></ul>",505,GST12,0,TRUE,voila-gochujang-hot-pepper-paste-500g.jpg,stalks-n-spice,Oils & Ghee,Honey,
Voila Pomace Olive Oil,voila-pomace-olive-oil,1L,VOI1643,"<div><div><div><div>VOIlA Pomace olive Oil is obtained from a balanced blend of refined Pomace Olive Oil Natural and light in taste, its proven resistance to high temperatures makes it particularly suitable for frying, sautÃ©ing and even baking while maintaining its delicate aroma and nutritional characteristics.</div></div></div></div>",400,GST5,0,TRUE,voila-pomace-olive-oil-1l.jpg,stalks-n-spice,Oils & Ghee,Olive & Almond Oil,
Walnuts,walnuts,1kg,WAL1644,"<ul><li>A walnut is the nut of any tree of the genus Juglans, particularly the Persian or English walnut, Juglans regia.</li><li>A walnut is the edible seed of a drupe, and thus not a true botanical nut.</li><li>It is commonly consumed as a nut. After full ripening for its edible seed when the shell has been discarded, it is used as a garnish or a snack. </li></ul>","1,300.00",GST5,0,TRUE,walnuts-1kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Dry Fruits ,
Water Melon,water-melon,Default,WAT1645,<p>Watermelons are contains up to 92% water. A watermelon is one of the only foods to be classified as both a fruit and a vegetable.</p><ul><li>Watermelon juice may relieve muscle tension</li><li>Watermelon is rich in many vitamins</li><li>Watermelon contains 6% sugar</li></ul><p>Each Water Melon weighs approximately 3-4 kgs.</p>,134,GST12,0,TRUE,water-melon.jpg,stalks-n-spice,Fruits & Vegetables,"Kiwi, Melon & Citrus Fruit",
Waugh's Curry Powder,waugh's-curry-powder,200gm,WAU1646,"<p> 							Waugh's curry powder is the indispensable ingredients used in the
 preparation of curry puff, chicken curry, yellow rice with chicken 
, stir-fried sea crab with curry powder and curry noodle.
							
						</p> 							<p>It can be used in any kind of meat; beef; chicken, shrimp, 
sea crab or squid and virtually in any cooking method; deep-frying, 
stir-frying, roasting, or grilling
							
						</p><ul><li> 							Ingredients : Spices 75% , Turmeric powder 20% , Salt 5%</li><li> 							Ship from Thailand
							
						</li></ul>",420,GST12,0,TRUE,waugh's-curry-powder-200-gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Weikfield Mustard Paste,weikfield-mustard-paste,225gm,WEI1647,"<p>Weikfield Mustard Paste maintains the  highest international standards of quality food. Mainly used in favorite sandwich, salad or snack . </p><ul><li>No artificial flavors, </li><li>No colorants, dyes, </li><li>No high-fructose corn syrup.</li></ul>",0,GST12,0,TRUE,weikfield-mustard-paste-225-gm.jpg,stalks-n-spice,Sauces & Pastes,Seasoning Sauce,
Welna Japanese Tempura Flour,welna-japanese-tempura-flour,700gm,WEL1648,"<p>Tempura Batter Mix is professional Grade Tempura Batter Mix, used and highly recommended by chefs.</p><p><span></span></p><ul><li><span class=""a-list-item"">Make Crispy And Delicious Tempura, Pakora, Bhajiya Etc. </span></li><li><span class=""a-list-item"">Store In Cool And Dry Place, Avoid Using Wet Spoon To Handle This Product.</span></li></ul>",420,GST5,0,TRUE,welna-japanese-tempura-flour-700g.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Grains & Flour,
White Choco Chips,white-choco-chips,250gm,WHI1649,"<div><div>Delicious White Chocolate Chips are added to cakes, cookies, puddings, kheer or even oatmeal. Decorate frozen desserts with these choco chips <br></div><div></div></div><ul><li>This is a Vegetarian product.</li><li><span></span>Deliciously indulgent, White Chocolate Chips.</li><li><span class=""a-list-item"">100% Pure Chocolate, made from finest quality ingredients.</span></li></ul><p><span></span></p>",230,GST5,0,TRUE,white-choco-chips-250g-and-1kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Choco Chips & Compound,
White Choco Chips,white-choco-chips,1kg,WHI1650,"<div><div>Delicious White Chocolate Chips are added to cakes, cookies, puddings, kheer or even oatmeal. Decorate frozen desserts with these choco chips <br></div><div></div></div><ul><li>This is a Vegetarian product.</li><li><span></span>Deliciously indulgent, White Chocolate Chips.</li><li><span class=""a-list-item"">100% Pure Chocolate, made from finest quality ingredients.</span></li></ul><p><span></span></p>",230,GST5,0,TRUE,white-choco-chips-250g-and-1kg.jpg,stalks-n-spice,"Bakery, Snacks & Dry Fruits",Choco Chips & Compound,
White Pepper Seeds,white-pepper-seeds,Default,WHI1651,"<p>Black Peppercorns are dried, riped fruits that have been cooked. Itâ€™s not too much of a surprise considering this piquant little spice has been beloved for thousands of years. For a long time, is was primarily utilized as a medicine.</p><span class=""redactor-invisible-space""><ul><li>Used as raw ,or any type of cooking method</li><li><span class=""redactor-invisible-space"">High in antioxidants</span></li><li>Anti inflammatory properties</li><li>Cancer fighting properties</li></ul></span>",0,GST5,0,TRUE,white-pepper-seeds.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices & Seeds,
White Sugar,white-sugar,1kg,WHI1652,"<p>Pure and refined sugar with best quality available in the best price.</p><ul><li>Best in Quality.</li><li>Used in the preparation of sweets,payasam, palad, kesari.</li><li>Makes the best taste with coffee,tea,milkshakes.</li></ul>",42,GST5,0,TRUE,white-sugar-1-kg.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Sugar,
